path,x_start,y_start,x_finish,y_finish,class_title
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265887.jpg,132,144,141,255,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265887.jpg,125,20,130,143,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265886.jpg,110,1,124,255,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265814.jpg,65,178,71,255,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265814.jpg,104,177,110,256,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265814.jpg,26,180,32,255,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265821.jpg,71,77,77,201,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265821.jpg,72,26,75,68,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265821.jpg,79,204,82,254,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265820.jpg,52,31,56,88,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265820.jpg,55,92,68,253,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265820.jpg,51,0,52,28,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265890.jpg,33,1,39,62,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265890.jpg,43,130,50,252,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265890.jpg,174,74,175,120,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265890.jpg,170,17,172,68,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265890.jpg,176,125,188,254,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265890.jpg,35,65,40,125,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265891.jpg,188,54,191,127,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265891.jpg,50,138,56,217,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265891.jpg,49,1,55,135,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265891.jpg,58,222,61,254,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265891.jpg,184,0,188,49,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265891.jpg,191,132,202,256,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265943.jpg,0,112,255,124,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265943.jpg,0,7,254,23,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265935.jpg,0,111,254,119,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265900.jpg,174,3,177,60,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265900.jpg,178,64,187,256,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265809.jpg,0,121,256,136,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265897.jpg,133,99,137,170,Driveway
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265897.jpg,129,2,133,97,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265897.jpg,138,173,144,256,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265896.jpg,120,0,136,255,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265805.jpg,49,21,55,106,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265805.jpg,8,21,15,109,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265805.jpg,5,156,9,219,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265805.jpg,54,148,56,213,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265805.jpg,101,146,104,212,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265805.jpg,148,144,152,211,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265804.jpg,38,75,42,155,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265804.jpg,79,73,85,153,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265804.jpg,122,71,126,150,offstreet_parking_bays
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265846.jpg,0,111,58,129,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265846.jpg,60,129,125,144,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265846.jpg,128,142,190,151,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265846.jpg,194,149,255,150,edge_of_road
/Users/Neel/Documents/SPOT/retinanet/labelled_images/1855744/img/1855744_1265846.jpg,0,170,65,188,edge_of_road
